Date,Region,Product,Quantity, UnitPrice ,StoreLocation,CustomerType,Discount,Salesperson, TotalPrice ,PaymentMethod,Promotion,Returned,OrderID,CustomerName, ShippingCost ,OrderDate,DeliveryDate,RegionManager,MonthName, GrossRevenue , TotalDiscount 
10/11/2024,East,Tablet,15, $469.52 ,Store C,Wholesale,0,Alice," $7,042.80 ",Credit Card,FREESHIP,0,REG100407,Cust 7369, $35.60 ,10/11/2024,17/11/2024,Eric,Nov," $7,007.20 ", $-   
13/04/2023,East,Printer,1, $396.09 ,Store D,Wholesale,0.15,Frank, $336.68 ,Credit Card,WINTER15,0,REG100408,Cust 8592, $39.38 ,13/04/2023,19/04/2023,Eric,Apr, $297.30 , $59.41 
20/11/2023,East,Laptop,12, $195.73 ,Store C,Wholesale,0.05,Alice," $2,231.32 ",Cash,SAVE10,0,REG100409,Cust 2337, $37.09 ,20/11/2023,27/11/2023,Eric,Nov," $2,194.23 ", $117.44 
14/04/2025,North,Printer,5, $412.24 ,Store B,Wholesale,0.15,Carlos," $1,752.02 ",Cash,FREESHIP,0,REG100410,Cust 9697, $29.31 ,14/04/2025,19/04/2025,Ryan,Apr," $1,722.71 ", $309.18 
04/03/2023,Central,Monitor,11, $558.50 ,Store B,Retail,0.15,Carlos," $5,221.98 ",Cash,WINTER15,0,REG100411,Cust 5895, $48.15 ,04/03/2023,09/03/2023,Cameron,Mar," $5,173.83 ", $921.53 
16/11/2024,North,Laptop,4, $175.34 ,Store C,Retail,0.15,Eva, $596.16 ,Cash,FREESHIP,0,REG100412,Cust 9097, $40.86 ,16/11/2024,19/11/2024,Ryan,Nov, $555.30 , $105.20 
25/05/2024,South,Laptop,19, $478.73 ,Store A,Retail,0,Frank," $9,095.87 ",Debit Card,WINTER15,1,REG100413,Cust 5938, $46.46 ,25/05/2024,02/06/2024,Sophie,May," $9,049.41 ", $-   
12/04/2023,East,Desk,5, $365.38 ,Store D,Wholesale,0.15,Alice," $1,552.87 ",Debit Card,SAVE10,1,REG100414,Cust 6928, $5.66 ,12/04/2023,15/04/2023,Eric,Apr," $1,547.21 ", $274.04 
07/03/2023,South,Desk,10, $397.33 ,Store B,Retail,0.15,Alice," $3,377.31 ",Credit Card,,0,REG100415,Cust 6223, $10.20 ,07/03/2023,13/03/2023,Sophie,Mar," $3,367.11 ", $596.00 
05/01/2024,Central,Chair,17, $241.01 ,Store A,Retail,0.1,Bob," $3,687.45 ",Debit Card,WINTER15,0,REG100416,Cust 7614, $24.69 ,05/01/2024,11/01/2024,Cameron,Jan," $3,662.76 ", $409.72 
31/10/2024,West,Desk,17, $82.20 ,Store C,Wholesale,0,Alice," $1,397.40 ",Cash,WINTER15,0,REG100417,Cust 3231, $32.50 ,31/10/2024,10/11/2024,Wendy,Oct," $1,364.90 ", $-   
08/05/2024,West,Monitor,16, $170.77 ,Store C,Retail,0.1,Frank," $2,459.09 ",Online,SAVE10,1,REG100418,Cust 9123, $45.93 ,08/05/2024,14/05/2024,Wendy,May," $2,413.16 ", $273.23 
05/03/2024,Central,Monitor,1, $8.20 ,Store C,Wholesale,0.15,Frank, $6.97 ,Debit Card,,0,REG100419,Cust 7054, $30.35 ,05/03/2024,15/03/2024,Cameron,Mar, $-23.38 , $1.23 
18/07/2023,North,Laptop,12, $425.78 ,Store A,Retail,0.1,Bob," $4,598.42 ",Online,,1,REG100420,Cust 4240, $25.48 ,18/07/2023,22/07/2023,Ryan,Jul," $4,572.94 ", $510.94 
05/08/2023,South,Printer,20, $121.14 ,Store C,Retail,0.1,Bob," $2,180.52 ",Credit Card,FREESHIP,0,REG100421,Cust 1237, $21.47 ,05/08/2023,14/08/2023,Sophie,Aug," $2,159.05 ", $242.28 
18/09/2023,West,Tablet,19, $448.13 ,Store D,Wholesale,0,Alice," $8,514.47 ",Debit Card,FREESHIP,0,REG100422,Cust 5513, $28.29 ,18/09/2023,20/09/2023,Wendy,Sep," $8,486.18 ", $-   
27/03/2023,South,Laptop,8, $7.81 ,Store D,Wholesale,0.1,Frank, $56.23 ,Online,SAVE10,0,REG100423,Cust 1835, $25.03 ,27/03/2023,29/03/2023,Sophie,Mar, $31.20 , $6.25 
08/03/2023,East,Chair,19, $191.44 ,Store C,Wholesale,0.15,Carlos," $3,091.76 ",Cash,WINTER15,1,REG100424,Cust 8492, $35.54 ,08/03/2023,17/03/2023,Eric,Mar," $3,056.22 ", $545.60 
02/05/2024,West,Desk,5, $245.20 ,Store B,Retail,0.15,Eva," $1,042.10 ",Online,,0,REG100425,Cust 2451, $46.37 ,02/05/2024,06/05/2024,Wendy,May, $995.73 , $183.90 
16/09/2023,North,Desk,17, $163.37 ,Store B,Wholesale,0.15,Eva," $2,360.70 ",Gift Card,SAVE10,0,REG100426,Cust 4509, $5.36 ,16/09/2023,26/09/2023,Ryan,Sep," $2,355.34 ", $416.59 
13/06/2023,South,Tablet,14, $583.96 ,Store C,Retail,0,Diana," $8,175.44 ",Debit Card,WINTER15,0,REG100427,Cust 6643, $23.03 ,13/06/2023,22/06/2023,Sophie,Jun," $8,152.41 ", $-   
05/11/2023,North,Desk,16, $181.08 ,Store C,Retail,0.1,Carlos," $2,607.55 ",Online,WINTER15,0,REG100428,Cust 2559, $39.84 ,05/11/2023,08/11/2023,Ryan,Nov," $2,567.71 ", $289.73 
23/11/2024,South,Tablet,8, $414.94 ,Store A,Wholesale,0,Alice," $3,319.52 ",Debit Card,SAVE10,0,REG100429,Cust 4423, $46.58 ,23/11/2024,26/11/2024,Sophie,Nov," $3,272.94 ", $-   
09/02/2024,Central,Phone,16, $442.22 ,Store B,Retail,0,Alice," $7,075.52 ",Cash,FREESHIP,0,REG100430,Cust 9139, $27.36 ,09/02/2024,18/02/2024,Cameron,Feb," $7,048.16 ", $-   
16/11/2023,Central,Printer,14, $595.39 ,Store A,Wholesale,0.1,Bob," $7,501.91 ",Credit Card,SAVE10,0,REG100431,Cust 6668, $9.51 ,16/11/2023,22/11/2023,Cameron,Nov," $7,492.40 ", $833.55 
24/01/2025,Central,Monitor,6, $175.30 ,Store A,Wholesale,0.15,Alice, $894.03 ,Cash,SAVE10,1,REG100432,Cust 4315, $17.92 ,24/01/2025,29/01/2025,Cameron,Jan, $876.11 , $157.77 
06/05/2025,Central,Tablet,7, $319.59 ,Store C,Wholesale,0.15,Carlos," $1,901.56 ",Gift Card,WINTER15,1,REG100433,Cust 8000, $8.47 ,06/05/2025,09/05/2025,Cameron,May," $1,893.09 ", $335.57 
17/05/2025,East,Printer,15, $506.81 ,Store A,Retail,0.15,Bob," $6,461.83 ",Cash,FREESHIP,1,REG100434,Cust 7585, $41.03 ,17/05/2025,27/05/2025,Eric,May," $6,420.80 "," $1,140.32 "
29/11/2023,Central,Laptop,17, $538.08 ,Store A,Retail,0.05,Eva," $8,689.99 ",Debit Card,FREESHIP,0,REG100435,Cust 3127, $19.61 ,29/11/2023,01/12/2023,Cameron,Nov," $8,670.38 ", $457.37 
24/02/2023,South,Chair,16, $187.84 ,Store A,Retail,0,Alice," $3,005.44 ",Credit Card,SAVE10,0,REG100436,Cust 4130, $18.65 ,24/02/2023,26/02/2023,Sophie,Feb," $2,986.79 ", $-   
04/11/2023,South,Laptop,18, $426.30 ,Store A,Wholesale,0.15,Carlos," $6,522.39 ",Credit Card,,1,REG100437,Cust 6956, $29.81 ,04/11/2023,10/11/2023,Sophie,Nov," $6,492.58 "," $1,151.01 "
15/06/2024,East,Desk,1, $498.35 ,Store B,Retail,0.1,Alice, $448.52 ,Online,FREESHIP,0,REG100438,Cust 8155, $34.70 ,15/06/2024,22/06/2024,Eric,Jun, $413.82 , $49.84 
02/10/2024,North,Tablet,19, $385.72 ,Store A,Retail,0.05,Carlos," $6,962.25 ",Cash,SAVE10,1,REG100439,Cust 8852, $12.46 ,02/10/2024,06/10/2024,Ryan,Oct," $6,949.79 ", $366.43 
03/06/2023,West,Tablet,3, $54.37 ,Store B,Wholesale,0.1,Frank, $146.80 ,Credit Card,WINTER15,0,REG100440,Cust 2850, $48.71 ,03/06/2023,13/06/2023,Wendy,Jun, $98.09 , $16.31 
10/09/2023,East,Phone,6, $471.74 ,Store C,Retail,0.15,Carlos," $2,405.87 ",Online,,0,REG100441,Cust 9572, $36.79 ,10/09/2023,18/09/2023,Eric,Sep," $2,369.08 ", $424.57 
20/05/2025,Central,Printer,19, $322.31 ,Store B,Retail,0.15,Bob," $5,205.31 ",Cash,FREESHIP,0,REG100442,Cust 6253, $33.95 ,20/05/2025,22/05/2025,Cameron,May," $5,171.36 ", $918.58 
24/09/2023,North,Tablet,13, $115.86 ,Store A,Wholesale,0.1,Diana," $1,355.56 ",Cash,,1,REG100443,Cust 4154, $28.52 ,24/09/2023,03/10/2023,Ryan,Sep," $1,327.04 ", $150.62 
29/03/2025,East,Tablet,18, $398.26 ,Store B,Retail,0.1,Bob," $6,451.81 ",Debit Card,,0,REG100444,Cust 2137, $16.80 ,29/03/2025,04/04/2025,Eric,Mar," $6,435.01 ", $716.87 
17/06/2023,East,Chair,4, $584.80 ,Store B,Retail,0.1,Eva," $2,105.28 ",Online,FREESHIP,0,REG100445,Cust 8157, $16.44 ,17/06/2023,25/06/2023,Eric,Jun," $2,088.84 ", $233.92 
28/01/2024,West,Printer,20, $424.70 ,Store B,Wholesale,0.15,Bob," $7,219.90 ",Online,FREESHIP,0,REG100446,Cust 4861, $42.03 ,28/01/2024,05/02/2024,Wendy,Jan," $7,177.87 "," $1,274.10 "
14/03/2023,Central,Chair,16, $179.22 ,Store D,Retail,0.1,Alice," $2,580.77 ",Online,WINTER15,0,REG100447,Cust 7493, $45.99 ,14/03/2023,17/03/2023,Cameron,Mar," $2,534.78 ", $286.75 
09/01/2025,East,Laptop,12, $148.66 ,Store A,Wholesale,0,Diana," $1,783.92 ",Online,,1,REG100448,Cust 7073, $27.16 ,09/01/2025,17/01/2025,Eric,Jan," $1,756.76 ", $-   
30/03/2025,Central,Phone,16, $460.43 ,Store B,Wholesale,0.15,Bob," $6,261.85 ",Online,WINTER15,0,REG100449,Cust 9085, $20.38 ,30/03/2025,06/04/2025,Cameron,Mar," $6,241.47 "," $1,105.03 "
23/10/2023,East,Tablet,5, $334.37 ,Store B,Retail,0.05,Carlos," $1,588.26 ",Credit Card,,0,REG100450,Cust 3247, $32.13 ,23/10/2023,28/10/2023,Eric,Oct," $1,556.13 ", $83.59 
08/06/2025,West,Monitor,3, $599.72 ,Store D,Retail,0.15,Alice," $1,529.29 ",Online,WINTER15,1,REG100451,Cust 8504, $14.93 ,08/06/2025,14/06/2025,Wendy,Jun," $1,514.36 ", $269.87 
26/02/2024,West,Monitor,11, $389.84 ,Store D,Wholesale,0,Alice," $4,288.24 ",Gift Card,SAVE10,1,REG100452,Cust 4164, $10.24 ,26/02/2024,29/02/2024,Wendy,Feb," $4,278.00 ", $-   
30/10/2024,East,Chair,11, $445.75 ,Store A,Wholesale,0.1,Frank," $4,412.93 ",Online,SAVE10,0,REG100453,Cust 9592, $18.07 ,30/10/2024,07/11/2024,Eric,Oct," $4,394.86 ", $490.33 
19/08/2024,South,Laptop,18, $96.84 ,Store A,Wholesale,0.15,Frank," $1,481.65 ",Cash,SAVE10,1,REG100454,Cust 7450, $8.10 ,19/08/2024,23/08/2024,Sophie,Aug," $1,473.55 ", $261.47 
30/07/2023,Central,Chair,1, $528.31 ,Store C,Wholesale,0.1,Alice, $475.48 ,Online,FREESHIP,0,REG100455,Cust 4186, $24.55 ,30/07/2023,09/08/2023,Cameron,Jul, $450.93 , $52.83 
13/08/2024,North,Monitor,16, $64.03 ,Store A,Wholesale,0,Carlos," $1,024.48 ",Gift Card,WINTER15,1,REG100456,Cust 3305, $16.71 ,13/08/2024,23/08/2024,Ryan,Aug," $1,007.77 ", $-   
04/11/2023,North,Printer,13, $179.37 ,Store A,Retail,0.05,Eva," $2,215.22 ",Online,FREESHIP,0,REG100457,Cust 9768, $35.28 ,04/11/2023,12/11/2023,Ryan,Nov," $2,179.94 ", $116.59 
05/06/2025,East,Printer,19, $491.15 ,Store C,Retail,0,Frank," $9,331.85 ",Online,,0,REG100458,Cust 1179, $48.68 ,05/06/2025,15/06/2025,Eric,Jun," $9,283.17 ", $-   
23/06/2023,North,Printer,5, $360.34 ,Store C,Wholesale,0,Carlos," $1,801.70 ",Gift Card,,0,REG100459,Cust 2546, $33.76 ,23/06/2023,28/06/2023,Ryan,Jun," $1,767.94 ", $-   
21/09/2024,South,Laptop,20, $296.80 ,Store A,Retail,0.1,Frank," $5,342.40 ",Gift Card,,0,REG100460,Cust 2672, $19.57 ,21/09/2024,28/09/2024,Sophie,Sep," $5,322.83 ", $593.60 
01/01/2024,South,Desk,3, $599.42 ,Store A,Wholesale,0.1,Bob," $1,618.43 ",Online,SAVE10,0,REG100461,Cust 3394, $48.02 ,01/01/2024,03/01/2024,Sophie,Jan," $1,570.41 ", $179.83 
02/01/2025,West,Laptop,1, $374.33 ,Store B,Wholesale,0,Carlos, $374.33 ,Credit Card,FREESHIP,0,REG100462,Cust 1649, $33.31 ,02/01/2025,12/01/2025,Wendy,Jan, $341.02 , $-   
14/03/2024,North,Desk,13, $588.80 ,Store D,Wholesale,0.15,Frank," $6,506.24 ",Cash,SAVE10,0,REG100463,Cust 6994, $45.03 ,14/03/2024,21/03/2024,Ryan,Mar," $6,461.21 "," $1,148.16 "
04/05/2024,West,Monitor,13, $198.44 ,Store D,Wholesale,0,Carlos," $2,579.72 ",Cash,SAVE10,1,REG100464,Cust 9879, $31.51 ,04/05/2024,09/05/2024,Wendy,May," $2,548.21 ", $-   
27/02/2025,South,Printer,12, $384.20 ,Store A,Retail,0,Eva," $4,610.40 ",Cash,FREESHIP,0,REG100465,Cust 9069, $38.99 ,27/02/2025,02/03/2025,Sophie,Feb," $4,571.41 ", $-   
13/11/2024,Central,Phone,4, $475.49 ,Store B,Wholesale,0.15,Frank," $1,616.67 ",Cash,WINTER15,0,REG100466,Cust 3712, $11.60 ,13/11/2024,17/11/2024,Cameron,Nov," $1,605.07 ", $285.29 
31/10/2023,West,Printer,6, $202.97 ,Store C,Retail,0.1,Eva," $1,096.04 ",Gift Card,WINTER15,0,REG100467,Cust 3829, $43.55 ,31/10/2023,10/11/2023,Wendy,Oct," $1,052.49 ", $121.78 
19/12/2023,Central,Tablet,18, $135.23 ,Store C,Wholesale,0,Diana," $2,434.14 ",Online,WINTER15,1,REG100468,Cust 1623, $46.10 ,19/12/2023,24/12/2023,Cameron,Dec," $2,388.04 ", $-   
27/11/2023,South,Tablet,20, $356.40 ,Store C,Wholesale,0.05,Diana," $6,771.60 ",Cash,FREESHIP,1,REG100469,Cust 3532, $26.70 ,27/11/2023,03/12/2023,Sophie,Nov," $6,744.90 ", $356.40 
15/08/2023,East,Laptop,3, $294.72 ,Store C,Wholesale,0.05,Alice, $839.95 ,Cash,SAVE10,0,REG100470,Cust 4712, $45.33 ,15/08/2023,18/08/2023,Eric,Aug, $794.62 , $44.21 
16/01/2023,West,Phone,20, $553.85 ,Store A,Retail,0,Frank," $11,077.00 ",Cash,WINTER15,0,REG100471,Cust 6211, $33.21 ,16/01/2023,24/01/2023,Wendy,Jan," $11,043.79 ", $-   
28/02/2025,Central,Tablet,13, $81.17 ,Store D,Retail,0.1,Frank, $949.69 ,Cash,SAVE10,1,REG100472,Cust 1222, $48.21 ,28/02/2025,08/03/2025,Cameron,Feb, $901.48 , $105.52 
28/11/2023,West,Phone,2, $532.51 ,Store B,Wholesale,0,Carlos," $1,065.02 ",Credit Card,WINTER15,1,REG100473,Cust 6208, $49.67 ,28/11/2023,01/12/2023,Wendy,Nov," $1,015.35 ", $-   
04/12/2023,West,Printer,1, $268.19 ,Store B,Wholesale,0.1,Carlos, $241.37 ,Gift Card,WINTER15,0,REG100474,Cust 5942, $9.48 ,04/12/2023,13/12/2023,Wendy,Dec, $231.89 , $26.82 
21/06/2024,South,Printer,17, $432.65 ,Store A,Retail,0.15,Frank," $6,251.79 ",Cash,FREESHIP,0,REG100475,Cust 1745, $18.85 ,21/06/2024,29/06/2024,Sophie,Jun," $6,232.94 "," $1,103.26 "
17/03/2025,East,Desk,14, $123.04 ,Store A,Wholesale,0.1,Diana," $1,550.30 ",Cash,WINTER15,1,REG100476,Cust 2679, $43.28 ,17/03/2025,26/03/2025,Eric,Mar," $1,507.02 ", $172.26 
17/08/2023,Central,Desk,16, $454.54 ,Store B,Retail,0.1,Bob," $6,545.38 ",Online,FREESHIP,0,REG100477,Cust 9907, $20.55 ,17/08/2023,19/08/2023,Cameron,Aug," $6,524.83 ", $727.26 
30/08/2023,Central,Monitor,11, $414.58 ,Store D,Wholesale,0.05,Diana," $4,332.36 ",Cash,WINTER15,0,REG100478,Cust 5750, $25.33 ,30/08/2023,05/09/2023,Cameron,Aug," $4,307.03 ", $228.02 
16/06/2025,East,Phone,9, $352.91 ,Store B,Wholesale,0.1,Bob," $2,858.57 ",Cash,FREESHIP,0,REG100479,Cust 5717, $30.57 ,16/06/2025,18/06/2025,Eric,Jun," $2,828.00 ", $317.62 
29/06/2023,North,Chair,10, $126.46 ,Store A,Retail,0.1,Eva," $1,138.14 ",Online,WINTER15,0,REG100480,Cust 7995, $26.96 ,29/06/2023,09/07/2023,Ryan,Jun," $1,111.18 ", $126.46 
13/08/2023,North,Monitor,7, $125.02 ,Store D,Wholesale,0,Carlos, $875.14 ,Credit Card,FREESHIP,0,REG100481,Cust 5572, $12.45 ,13/08/2023,20/08/2023,Ryan,Aug, $862.69 , $-   
29/04/2024,West,Tablet,20, $367.24 ,Store A,Wholesale,0.05,Carlos," $6,977.56 ",Gift Card,FREESHIP,0,REG100482,Cust 1721, $45.67 ,29/04/2024,07/05/2024,Wendy,Apr," $6,931.89 ", $367.24 
15/07/2023,West,Monitor,8, $432.12 ,Store B,Retail,0,Diana," $3,456.96 ",Credit Card,WINTER15,0,REG100483,Cust 2641, $42.10 ,15/07/2023,25/07/2023,Wendy,Jul," $3,414.86 ", $-   
17/01/2025,North,Tablet,3, $13.33 ,Store D,Retail,0.1,Eva, $35.99 ,Cash,SAVE10,0,REG100484,Cust 9769, $17.62 ,17/01/2025,23/01/2025,Ryan,Jan, $18.37 , $4.00 
21/02/2025,East,Printer,13, $105.93 ,Store C,Retail,0,Bob," $1,377.09 ",Debit Card,FREESHIP,0,REG100485,Cust 1718, $38.96 ,21/02/2025,03/03/2025,Eric,Feb," $1,338.13 ", $-   
19/07/2023,West,Monitor,20, $526.55 ,Store A,Wholesale,0,Alice," $10,531.00 ",Debit Card,FREESHIP,1,REG100486,Cust 1210, $25.64 ,19/07/2023,26/07/2023,Wendy,Jul," $10,505.36 ", $-   
29/09/2024,West,Phone,11, $339.78 ,Store A,Retail,0.05,Diana," $3,550.70 ",Debit Card,WINTER15,1,REG100487,Cust 7710, $11.56 ,29/09/2024,06/10/2024,Wendy,Sep," $3,539.14 ", $186.88 
17/10/2024,East,Laptop,10, $91.75 ,Store D,Wholesale,0.15,Frank, $779.88 ,Cash,WINTER15,0,REG100488,Cust 1428, $37.27 ,17/10/2024,21/10/2024,Eric,Oct, $742.61 , $137.63 
11/06/2025,East,Phone,15, $13.66 ,Store B,Retail,0.1,Alice, $184.41 ,Debit Card,FREESHIP,0,REG100489,Cust 2810, $38.04 ,11/06/2025,17/06/2025,Eric,Jun, $146.37 , $20.49 
19/01/2024,West,Desk,6, $148.23 ,Store B,Retail,0.1,Eva, $800.44 ,Credit Card,FREESHIP,0,REG100490,Cust 2234, $19.58 ,19/01/2024,29/01/2024,Wendy,Jan, $780.86 , $88.94 
03/12/2023,East,Chair,11, $495.03 ,Store D,Wholesale,0.15,Frank," $4,628.53 ",Cash,WINTER15,0,REG100491,Cust 9602, $27.37 ,03/12/2023,05/12/2023,Eric,Dec," $4,601.16 ", $816.80 
19/06/2024,Central,Chair,6, $247.20 ,Store A,Wholesale,0.05,Diana," $1,409.04 ",Credit Card,FREESHIP,0,REG100492,Cust 2546, $18.75 ,19/06/2024,27/06/2024,Cameron,Jun," $1,390.29 ", $74.16 
16/10/2024,West,Tablet,19, $207.45 ,Store C,Retail,0.05,Bob," $3,744.47 ",Debit Card,SAVE10,0,REG100493,Cust 5032, $11.50 ,16/10/2024,21/10/2024,Wendy,Oct," $3,732.97 ", $197.08 
23/01/2025,East,Laptop,2, $370.78 ,Store D,Wholesale,0.15,Diana, $630.33 ,Online,FREESHIP,0,REG100494,Cust 4297, $20.45 ,23/01/2025,27/01/2025,Eric,Jan, $609.88 , $111.23 
02/10/2023,Central,Laptop,9, $146.72 ,Store A,Wholesale,0.1,Diana," $1,188.43 ",Credit Card,,0,REG100495,Cust 6944, $10.45 ,02/10/2023,10/10/2023,Cameron,Oct," $1,177.98 ", $132.05 
05/11/2023,East,Desk,12, $159.85 ,Store D,Retail,0.1,Alice," $1,726.38 ",Cash,WINTER15,0,REG100496,Cust 4136, $32.61 ,05/11/2023,07/11/2023,Eric,Nov," $1,693.77 ", $191.82 
18/06/2023,South,Printer,13, $181.68 ,Store C,Wholesale,0.05,Diana," $2,243.75 ",Gift Card,SAVE10,0,REG100497,Cust 7460, $14.69 ,18/06/2023,23/06/2023,Sophie,Jun," $2,229.06 ", $118.09 
15/07/2024,Central,Phone,16, $34.16 ,Store A,Retail,0.15,Bob, $464.58 ,Cash,SAVE10,0,REG100498,Cust 3960, $36.33 ,15/07/2024,21/07/2024,Cameron,Jul, $428.25 , $81.98 
14/06/2024,Central,Laptop,2, $287.43 ,Store C,Wholesale,0.1,Diana, $517.37 ,Cash,WINTER15,0,REG100499,Cust 5530, $25.34 ,14/06/2024,23/06/2024,Cameron,Jun, $492.03 , $57.49 
05/04/2024,East,Monitor,15, $405.95 ,Store D,Wholesale,0.15,Eva," $5,175.86 ",Gift Card,,0,REG100500,Cust 3160, $32.04 ,05/04/2024,10/04/2024,Eric,Apr," $5,143.82 ", $913.39 
27/02/2023,North,Laptop,1, $430.61 ,Store B,Retail,0,Alice, $430.61 ,Gift Card,WINTER15,0,REG100501,Cust 9641, $14.53 ,27/02/2023,07/03/2023,Ryan,Feb, $416.08 , $-   
31/07/2023,West,Laptop,5, $508.05 ,Store D,Retail,0,Frank," $2,540.25 ",Credit Card,WINTER15,1,REG100502,Cust 9742, $35.63 ,31/07/2023,09/08/2023,Wendy,Jul," $2,504.62 ", $-   
03/03/2023,West,Laptop,13, $522.97 ,Store C,Retail,0.15,Carlos," $5,778.82 ",Debit Card,FREESHIP,0,REG100503,Cust 1144, $33.90 ,03/03/2023,10/03/2023,Wendy,Mar," $5,744.92 "," $1,019.79 "
26/04/2023,South,Laptop,17, $260.25 ,Store D,Wholesale,0.1,Frank," $3,981.83 ",Credit Card,SAVE10,0,REG100504,Cust 2936, $23.26 ,26/04/2023,28/04/2023,Sophie,Apr," $3,958.57 ", $442.43 
19/10/2024,East,Phone,6, $549.21 ,Store B,Retail,0.1,Eva," $2,965.73 ",Credit Card,WINTER15,1,REG100505,Cust 3035, $12.29 ,19/10/2024,27/10/2024,Eric,Oct," $2,953.44 ", $329.53 
30/06/2024,Central,Printer,17, $472.33 ,Store C,Retail,0.15,Carlos," $6,825.17 ",Debit Card,WINTER15,0,REG100506,Cust 1717, $22.63 ,30/06/2024,04/07/2024,Cameron,Jun," $6,802.54 "," $1,204.44 "
11/10/2024,West,Laptop,9, $596.83 ,Store A,Retail,0,Eva," $5,371.47 ",Cash,WINTER15,0,REG100507,Cust 4456, $6.43 ,11/10/2024,19/10/2024,Wendy,Oct," $5,365.04 ", $-   
14/06/2025,Central,Monitor,15, $154.04 ,Store D,Retail,0.1,Alice," $2,079.54 ",Cash,FREESHIP,1,REG100508,Cust 6435, $24.53 ,14/06/2025,23/06/2025,Cameron,Jun," $2,055.01 ", $231.06 
22/12/2024,East,Laptop,18, $500.44 ,Store D,Wholesale,0.1,Bob," $8,107.13 ",Credit Card,,0,REG100509,Cust 9352, $8.87 ,22/12/2024,30/12/2024,Eric,Dec," $8,098.26 ", $900.79 
22/04/2024,West,Tablet,5, $382.17 ,Store C,Wholesale,0,Diana," $1,910.85 ",Credit Card,FREESHIP,0,REG100510,Cust 6746, $17.72 ,22/04/2024,25/04/2024,Wendy,Apr," $1,893.13 ", $-   
25/01/2025,North,Chair,3, $365.54 ,Store B,Retail,0.15,Frank, $932.13 ,Online,,0,REG100511,Cust 8189, $45.89 ,25/01/2025,29/01/2025,Ryan,Jan, $886.24 , $164.49 
13/11/2024,North,Laptop,5, $270.13 ,Store C,Retail,0.15,Eva," $1,148.05 ",Credit Card,,0,REG100512,Cust 8470, $15.74 ,13/11/2024,19/11/2024,Ryan,Nov," $1,132.31 ", $202.60 
16/03/2023,East,Tablet,2, $480.15 ,Store D,Retail,0.15,Diana, $816.26 ,Online,,0,REG100513,Cust 1044, $42.07 ,16/03/2023,21/03/2023,Eric,Mar, $774.19 , $144.05 
06/05/2023,North,Laptop,18, $414.77 ,Store C,Wholesale,0.1,Eva," $6,719.27 ",Credit Card,,1,REG100514,Cust 4010, $28.55 ,06/05/2023,15/05/2023,Ryan,May," $6,690.72 ", $746.59 
15/11/2024,East,Monitor,10, $98.24 ,Store C,Wholesale,0,Frank, $982.40 ,Credit Card,FREESHIP,1,REG100515,Cust 1385, $21.01 ,15/11/2024,17/11/2024,Eric,Nov, $961.39 , $-   
28/06/2024,Central,Laptop,6, $227.60 ,Store D,Retail,0.05,Carlos," $1,297.32 ",Debit Card,FREESHIP,0,REG100516,Cust 1904, $38.22 ,28/06/2024,05/07/2024,Cameron,Jun," $1,259.10 ", $68.28 
11/05/2025,Central,Monitor,5, $136.13 ,Store C,Retail,0.15,Carlos, $578.55 ,Online,,0,REG100517,Cust 6034, $10.02 ,11/05/2025,20/05/2025,Cameron,May, $568.53 , $102.10 
26/02/2023,Central,Tablet,5, $489.13 ,Store C,Retail,0.1,Diana," $2,201.09 ",Gift Card,FREESHIP,0,REG100518,Cust 9239, $44.73 ,26/02/2023,04/03/2023,Cameron,Feb," $2,156.36 ", $244.57 
30/04/2024,South,Laptop,4, $414.36 ,Store A,Retail,0,Bob," $1,657.44 ",Debit Card,FREESHIP,0,REG100519,Cust 5678, $8.02 ,30/04/2024,07/05/2024,Sophie,Apr," $1,649.42 ", $-   
11/03/2025,East,Laptop,6, $138.26 ,Store B,Retail,0.15,Eva, $705.13 ,Online,,1,REG100520,Cust 3696, $31.40 ,11/03/2025,13/03/2025,Eric,Mar, $673.73 , $124.43 
30/06/2025,East,Phone,12, $487.57 ,Store A,Wholesale,0.05,Eva," $5,558.30 ",Cash,,0,REG100521,Cust 9025, $37.33 ,30/06/2025,10/07/2025,Eric,Jun," $5,520.97 ", $292.54 
02/06/2024,North,Chair,20, $427.30 ,Store C,Wholesale,0.05,Frank," $8,118.70 ",Gift Card,FREESHIP,1,REG100522,Cust 9924, $25.19 ,02/06/2024,08/06/2024,Ryan,Jun," $8,093.51 ", $427.30 
01/09/2024,South,Laptop,16, $588.92 ,Store D,Wholesale,0.15,Alice," $8,009.31 ",Cash,FREESHIP,0,REG100523,Cust 3887, $7.89 ,01/09/2024,05/09/2024,Sophie,Sep," $8,001.42 "," $1,413.41 "
11/01/2025,South,Laptop,6, $429.45 ,Store B,Retail,0.1,Alice," $2,319.03 ",Cash,,0,REG100524,Cust 5302, $47.18 ,11/01/2025,18/01/2025,Sophie,Jan," $2,271.85 ", $257.67 
31/03/2025,South,Phone,1, $476.00 ,Store A,Wholesale,0.15,Carlos, $404.60 ,Cash,FREESHIP,0,REG100525,Cust 2290, $18.95 ,31/03/2025,03/04/2025,Sophie,Mar, $385.65 , $71.40 
